Calidad,Ciudad,Complemento,Costo Fijo,Costo Variable por  {size1Alias},Código de la Ubicación,Código Postal,Descripción,Dirección,Distrito,Días de Entrega,Email,Estado,Fecha de Geocodificación,Fecha de la última modificación,Habilitado,Huso horario,ID de Tax,Instrucciones,Latitud,Longitud,Organización,Pais,Radio de Entrega,Tel. 1,Tel. 2,Tiempo de Servicio Fijo con ayudante,Tiempo de Servicio Fijo sin ayudante,Tiempo de Servicio Variable con ayudante,Tiempo de Servicio Variable sin ayudante,Tiene Geocerca,Tipo,Tipos de Tiempo de Servicio,Tipos de Ventana de Servicio,Última modificación por,id
MANUAL,,,,,0620241396,,ABARROTES OLIVER,"CALLE PALMA 56, B 36100 SILAO DE LA VICTORIA",,"S,M,W,R,F",,,2022-09-14 08:51:12,2022-09-26 21:51:17,true,Mexico/General,,,20.9465585,-101.4317905,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1894611
MANUAL,,,,,0620236176,,ORBIS,AVENIDA LIBRE COMERCIO 135 36275 SILAO DE LA VICTORIA,,"M,W,F,S",,,2025-04-15 10:20:54,2025-04-15 10:20:54,true,Mexico/General,,,21.0122267,-101.4729883,Distribuidora Silao,MX,0.09,,,,,,,false,Default,,,MX01531589,1894613
MANUAL,,,,,0620236289,,ABARROTES PEÑUELAS,CALLE FRANCISCO VILLA 12 36100 SILAO DE LA VICTORIA,,"S,T,R,S",,,2022-05-09 08:59:01,2022-07-31 20:06:09,true,Mexico/General,,,20.950226134204406,-101.42606556415559,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1737191
,,,,,0620240957,,SANDRA BERENICE ZAMORANO GONZA,AVENIDA DEL HUERTO 108 36126 SILAO DE LA VICTORIA,,"S,M,W,F,S",,,,2023-01-11 11:25:32,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1879794
MANUAL,,,,,0620241036,,GRACIA LETICIA GONZALEZ,"CALLE CHICHINDARO MZ 12, L11 36040 GUANAJUATO",,"S,M,T,W,F",,,2022-08-18 08:50:24,2024-11-16 02:14:26,true,Mexico/General,,,21.0162,-101.2753233,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1880747
MANUAL,,,,,0620240850,,LUIS ALBERTO VILLA RIVERA,CALLE JALAPA 4 36250 GUANAJUATO,,"S,M,W,R,F,S",,,2022-08-27 13:43:27,2024-10-25 23:52:51,true,Mexico/General,,,20.99633775745888,-101.28718614578248,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1882042
MANUAL,,,,,0620240885,,TACOS VILLA,CALLE BUGANBILIAS 15 36119 SILAO DE LA VICTORIA,,"S,M,T,W,R,F",,,2022-08-20 08:13:00,2022-08-26 23:01:37,true,Mexico/General,,,20.965776029154437,-101.4203202724457,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1882044
MANUAL,,,,,0620240862,,MANUELA GONZALEZ MORALES,CALLE JUNTO AL KINDER SN 36240 GUANAJUATO,,"S,M,T,W,R,F",,,2022-10-25 15:46:44,2022-11-05 00:54:15,true,Mexico/General,,,21.0657783,-101.3361917,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1882050
MANUAL,,,,,0620238832,,DANIEL NORIEGA CARMONA,"CALLE CALZADA DE GUADA 58, SNM 36000 GUANAJUATO",,"S,T,R,S",,,2022-08-11 10:45:51,2023-11-06 00:22:08,true,Mexico/General,,,21.019226991022503,-101.25137007216837,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1825973
MANUAL,,,,,0620236290,,PAÑALES HERNANDEZ,BOULEVARD RAUL BAILLERES 151 36100 SILAO DE LA VICTORIA,,"S,T,R,F,S",,,2022-05-09 12:58:48,2022-06-10 00:18:51,true,Mexico/General,,,20.94963623095681,-101.42393025762432,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1737193
MANUAL,,,,,0620236861,,JOSE ADALBERTO VALDERRAMA CHAL,CALLE ALHÓNDIGA 51 36000 GUANAJUATO,,"S,M,W,R,F,S",,,2022-05-23 08:55:22,2022-06-15 22:35:38,true,Mexico/General,,,21.024194318784357,-101.25880837440491,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1762196
,,,,,0620218049,,ARTEMIO MARTINEZ,CALLE BELIZARIO DOMINGUE 336 3 37600 SAN FELIPE,,"S,M,W,R,F,S",,,,2023-10-24 02:32:21,true,,,,21.47380014,-101.2156451,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142310
MANUAL,,,,,0620236083,,DEPOSITO GARAMBULLO,CALLE SAN ANTONIO 5 36256 GUANAJUATO,,0,,,2022-06-07 13:38:57,2023-01-11 12:47:29,true,Mexico/General,,,20.93183208381876,-101.27781075216265,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1739792
MANUAL,,,,,0620236211,,FARMACIA MAGALLANES,CALLE ALLENDE 107 37600 SAN FELIPE,,"S,M,T,W,F,S",,,2022-05-21 13:41:19,2022-06-15 22:29:41,true,Mexico/General,,,21.478598,-101.215106,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1762197
MANUAL,,,,,0620239335,,TACOS EL PRIMO,CALLE EX EXTACION S.N 36000 GUANAJUATO,,"S,M,T,W,F",,,2022-07-16 08:02:53,2022-07-19 08:13:41,true,Mexico/General,,,21.019814866689973,-101.26340889917631,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1828991
MANUAL,,,,,0620240857,,EL PUNTO. 1,CALLE ARROYO VERDE 114 36256 GUANAJUATO,,"S,M,T,W,R,S",,,2022-08-18 12:27:26,2024-11-07 23:57:36,true,Mexico/General,,,20.9776018,-101.2819151,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1880748
MANUAL,,,,,0620119289,,MIGUEL ALEJANDRO ZARATE,SIN NOMBRE S/N 36253 GUANAJUATO,,"S,T,W,R,F,S",,,2022-05-07 14:11:35,2022-05-19 21:21:21,true,,,,20.950127659385384,-101.42504489076147,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1145194
MANUAL,,,,,0620236293,,MA FLORIDA GUTIERREZ FLORES,CALLE SAN LUISITO 7 36010 GUANAJUATO,,"S,T,R,S",,,2022-05-11 09:24:28,2024-04-01 00:37:56,true,Mexico/General,,,21.0258683,-101.2551883,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1741911
,,,,,0620239823,,CRUZ TAVARES,CALLE LOC. CALDERONES SN 36000 GUANAJUATO,,"S,T,W,R,S",,,,2024-07-25 22:57:30,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1835751
MANUAL,,,,,0600402228,,MELITON GALVAN LOZANO,SAN JOSE DE TRANSITO POB S/N 36000 GUANAJUATO,,"S,M,W,F,S",,,2022-05-14 10:58:26,2024-10-15 00:22:06,true,,,,20.93027409197655,-101.33199378848079,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140474
MANUAL,,,,,0620236088,,ANTONIO RIVERA,BOULEVARD EUQUERIO GUERRERO 5. 36255 GUANAJUATO,,"S,M,W,F",,,2022-05-07 13:49:00,2024-04-16 00:49:03,true,Mexico/General,,,20.9888628,-101.2848716,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1735431
MANUAL,,,,,0620236445,,MIRIAM NAYELI TORRES,CALLE CÁNDIDO NAVARRO 2 L 1 36280 SILAO DE LA VICTORIA,,"S,M,W,F",,,2022-08-20 12:52:23,2024-06-11 11:24:02,true,Mexico/General,,,20.901685,-101.4793283,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1746532
MANUAL,,,,,0620236537,,TORTILLERIA EMY,CALLE FRANCISCO Y MADERO 12 36270 SILAO DE LA VICTORIA,,"S,M,T,W,R,F",,,2022-05-16 11:22:50,2024-10-19 01:35:27,true,Mexico/General,,,20.977714296062643,-101.45139634609224,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1746885
MANUAL,,,,,0620236563,,ALEJANDRA MORALES MORALES,CALLE PAN PIPILA 1500 36000 GUANAJUATO,,"S,T,R,S",,,2022-05-16 16:40:45,2022-10-19 00:17:31,true,Mexico/General,,,21.015878207677716,-101.25917047262193,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1746886
MANUAL,,,,,0620235807,,MA BRAULIA CÁRDENAS,CALLE INDEPENDENCIA 3 36266 GUANAJUATO,,"S,M,W,R,F",,,2022-05-17 15:33:24,2022-05-20 22:32:41,true,Mexico/General,,,20.8535217,-101.3112233,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1735421
,,,,,0620161494,,,,,0,,,,2023-01-11 11:01:59,false,,,,,,Distribuidora Silao,,0.049,,,,,,,false,Default,,,gmresequence,1142048
MANUAL,,,,,0620236376,,ENRIQUE MORA ALBBA,CALLE COMPOSTELA 19 36250 GUANAJUATO,,"S,M,W,R,F",,,2022-05-17 13:34:38,2025-04-15 00:18:07,true,Mexico/General,,,20.994548136262697,-101.28039211034776,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1747226
MANUAL,,,,,0620236545,,GILLERMO LOPEZ,CALLE CAMINO REAL 1 36270 SILAO DE LA VICTORIA,,"S,M,T,W,F",,,2022-06-08 09:58:10,2024-10-16 23:00:58,true,Mexico/General,,,20.974155456496845,-101.44773781299592,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1747825
MANUAL,,,,,0620236443,,ALFONSO HERNÁNDEZ,CALLE MIGUEL ALEMA 48 36280 SILAO DE LA VICTORIA,,"S,M,T,W,R,S",,,2022-05-27 14:58:12,2022-09-15 22:19:33,true,Mexico/General,,,20.90197464531805,-101.48188528428365,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1747826
MANUAL,,,,,0620236553,,ANA MARIA CAUDILLO,CALLE CANDIDO NAVARRO 33A 36280 SILAO DE LA VICTORIA,,"S,M,T,R,F,S",,,2022-09-12 15:29:02,2022-09-15 22:19:33,true,Mexico/General,,,20.9029124,-101.4773391,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1747827
MANUAL,,,,,0620236488,,CIRILA YEBRA VALLEJO,CALLE PRESA DE LA ESPERANZA SN 36240 GUANAJUATO,,"S,M,T,R,S",,,2022-05-30 15:25:45,2025-04-29 23:59:05,true,Mexico/General,,,20.950095378758583,-101.42525419592857,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1746887
MANUAL,,,,,0620236446,,PAPELERIA Y REGALOS,AMPLIACION LAREDA DEL PANTEON 36350 SAN FRANCISCO DEL RINCÓN,,"S,M,T,W,R,F",,,2022-05-14 11:36:25,2022-10-28 22:56:12,true,Mexico/General,,,20.965075148015952,-101.27570763230325,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1746531
MANUAL,,,,,0620236486,,LETICIA RAMÍREZ,CALLE AV MORELOS RANCHO COYOTE 36260 GUANAJUATO,,"S,M,W,F,S",,,2022-05-19 14:45:07,2022-05-23 23:28:35,true,Mexico/General,,,20.8626002,-101.2488875,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1748640
MANUAL,,,,,0620236554,,ENRIQUE GARCIA RODRÍGUEZ,CALLE C NUEVO LEÓN 42 36149 SILAO DE LA VICTORIA,,"S,M,T,R,S",,,2022-05-17 09:23:59,2024-10-16 00:37:53,true,Mexico/General,,,20.9370938,-101.4215636,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1747225
MANUAL,,,,,0620235843,,MICHE MOMIAS,CALLE PANTEON Y MUSEO 27 36003 GUANAJUATO,,"S,M,T,W,R,F",,,2022-05-07 14:25:32,2022-05-19 21:20:30,true,Mexico/General,,,21.020471600143424,-101.26666562331593,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1735422
MANUAL,,,,,0620235301,,MARISELA,CALLE SAN ANTONIO SN 36119 SILAO DE LA VICTORIA,,"S,M,T,W,F,S",,,2022-05-07 08:45:26,2024-10-23 23:05:10,true,Mexico/General,,,20.965915,-101.416662,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1735423
MANUAL,,,,,0620236077,,FRUTERIA IRATZE,CALLE PINO SUAREZ 118 37600 SAN FELIPE,,"S,M,W,F",,,2022-05-11 13:56:34,2023-06-29 04:13:39,true,Mexico/General,,,21.48062105717439,-101.21607542037965,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1739931
MANUAL,,,,,0620236442,,FRUTAS Y VERDURAS BEATRIZ,CALLE CIR HDA SAN MIGUEL 102 36100 SILAO DE LA VICTORIA,,"S,T,R,S",,,2024-07-08 15:43:07,2025-03-01 00:37:34,true,Mexico/General,,,20.9437645,-101.464602,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1746110
MANUAL,,,,,0620236440,,JOSÉ MIGUEL,CALLE EJIDAL 87 36119 SILAO DE LA VICTORIA,,"S,M,W,R,F",,,2022-05-14 09:41:29,2022-05-19 21:20:57,true,Mexico/General,,,20.96281218568574,-101.41614139080049,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1746529
MANUAL,,,,,0620236441,,CARNICERÍA NILA,CALLE JOSEFA ORTIZ DE DOMÍNGUE 36119 SILAO DE LA VICTORIA,,"S,M,W,F",,,2022-05-14 09:46:04,2024-10-15 00:22:29,true,Mexico/General,,,20.9601521906105,-101.4166295528412,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1746530
,,,,,0620178063,,ITT MOTION TECHNOLOGIES MEXICO,CIRCUITO SANTA FE 360 36275 SILAO,,,,,,2022-05-19 21:20:37,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1233276
,,,,,0620155967,,,,,0,,,,2023-01-11 11:01:55,false,,,,,,Distribuidora Silao,,0.049,,,,,,,false,Default,,,gmresequence,1135773
,,,,,0620184231,,FATIMA QUITERO GUERRERO,CALLE LIBERTAD 402 37630 OCAMPO,,"S,T,W,R,S",,,,2022-05-19 21:20:11,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1524290
,,,,,0610127194,,,,,0,,,,2023-01-11 11:01:59,false,,,,,,Distribuidora Silao,,0.049,,,,,,,false,Default,,,gmresequence,1141660
MANUAL,,,,,0620250864,,ANIBAL,"CALLE MDO HIDALGO 152, 152 36000 GUANAJUATO",,"S,M,W,F",,,2023-03-04 08:47:20,2025-05-02 12:59:28,true,Mexico/General,,,21.01789,-101.258392,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1980767
,,,,,0660491501,,Jose Antonio Vazquez Villegas,,,,,,,2022-05-19 21:20:25,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1231309
MANUAL,,,,,0620248986,,MARICRUZ,"CALLE PRINCIPAL 1, 0 36268 GUANAJUATO",,"S,T,W,R,F,S",,,2023-01-30 09:20:52,2024-05-06 00:02:50,true,Mexico/General,,,20.85278,-101.3462967,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1969524
,,,,,0620036559,,ASHIMORI INDUSTRIA DE MEXICO S,CIRCUITO SAN ROQUE 345 36275 SILAO,,,,,,2022-05-19 21:20:02,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1233281
MANUAL,,,,,0620236385,,ENRIQUE HERNANDEZ,BOULEVARD EUQUERIO GUERRERO 5 36250 GUANAJUATO,,"S,M,T,W,R,F",,,2022-05-12 08:57:22,2024-10-25 23:52:51,true,Mexico/General,,,20.995745114823837,-101.2847024202347,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1743892
MANUAL,,,,,0620236091,,LAS CARNITAS UNION,CALLE PRINCIPAL 37 36000 GUANAJUATO,,"M,T,W,R,S",,,2022-05-06 12:24:47,2022-05-19 21:20:27,true,Mexico/General,,,21.0206754,-101.2699397,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1733352
MANUAL,,,,,0620236082,,TAQUERIA LA FLAMITA,CALLE PUEBLITO ROCHA 3 A 36000 GUANAJUATO,,"S,M,T,W,R,S",,,2022-05-06 13:11:39,2022-10-20 23:33:35,true,Mexico/General,,,21.02153337887397,-101.26887025133784,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1733353
MANUAL,,,,,0620235819,,PIZZA ROCHA,CALLE ROCHA 8 36040 GUANAJUATO,,"S,M,W,R,S",,,2022-05-06 15:43:22,2024-12-31 01:25:10,true,Mexico/General,,,21.0196717,-101.2701067,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1733354
MANUAL,,,,,0620236079,,KARINA ELIZABET,"AMPLIACION AVENIDA EJIDO 6, M4 36350 SAN FRANCISCO DEL RINCÓN",,"S,M,T,W,R,S",,,2022-05-06 10:25:16,2022-06-10 00:19:08,true,Mexico/General,,,20.9662065,-101.2926472,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1733371
MANUAL,,,,,0620236209,,MARGARITA LOPEZ RUIZ,CALLE ROBLE 9 36155 SILAO DE LA VICTORIA,,"S,T,R,S",,,2022-05-07 08:53:02,2023-09-13 02:06:32,true,Mexico/General,,,20.9308825,-101.4238744,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1733355
MANUAL,,,,,0620236373,,TANIA YADIRA RODRÍGUEZ,CALLE JORGE IBARGÜENGOITIA 26 36294 SILAO DE LA VICTORIA,,0,,,2022-07-09 13:04:25,2023-01-11 12:47:04,true,Mexico/General,,,20.927066116080205,-101.4214736223221,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1739771
MANUAL,,,,,0620236762,,TOCOS LOS CHINOS,CALLE EUCALIPTOS 109 36259 GUANAJUATO,,"S,M,W,R,F,S",,,2022-05-19 12:50:08,2022-05-23 23:28:48,true,Mexico/General,,,20.9550368,-101.2795437,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1748642
MANUAL,,,,,0620236386,,PALETAS Y POSTRES,AMPLIACION SAN ANTONIO DE ABAD 36350 SAN FRANCISCO DEL RINCÓN,,"S,M,T,R,F,S",,,2022-05-13 13:02:39,2022-05-24 23:42:40,true,Mexico/General,,,20.9698117,-101.2894483,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1746114
MANUAL,,,,,0620236259,,JULIA DIAZ,CALLE SANTA CLARA 16 36000 GUANAJUATO,,"S,M,T,R,S",,,2022-05-11 16:51:29,2024-11-29 01:29:53,true,Mexico/General,,,21.0224834,-101.2488621,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1741912
MANUAL,,,,,0620236291,,ALICIA LUGO MORALES,"CALLE RAYON 69, A 36100 SILAO DE LA VICTORIA",,"S,M,T,R,F,S",,,2022-05-13 14:31:18,2024-08-04 23:58:14,true,Mexico/General,,,20.949617945126754,-101.42285764225564,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1741913
MANUAL,,,,,0620250524,,ABARROTES CRISS,CALLE ROCHA 28 36273 SILAO DE LA VICTORIA,,"S,M,W,F",,,2024-02-20 15:48:48,2024-12-28 02:02:44,true,Mexico/General,,,20.983038622613496,-101.49622678756715,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1979232
,,,,,0620081779,,MUNICIPIO SILAO PRESIDENCIA,MELCHOR OCAMPO 1 36100 SILAO,,,,,,2024-12-27 01:45:00,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1952839
MANUAL,,,,,0620249448,,MI TACO,CALLE BELISARIO DOMINGUEZ 205 37600 SAN FELIPE,,"S,M,W,R,F",,,2023-02-28 15:07:35,2023-03-04 04:07:54,true,Mexico/General,,,21.475470523911593,-101.21544361118141,Distribuidora Silao,MX,,,,,,,,false,Default,,,gmresequence,1978484
MANUAL,,,,,0620250966,,MARIA LETICIA RODDRIGUEZ GOMEZ,"CIRCUITO NUESTRA S EDIFICIO 8, 36250 GUANAJUATO",,"S,T,W,R,F,S",,,2023-03-06 16:42:17,2024-10-23 23:04:07,true,Mexico/General,,,21.002593,-101.2934145,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1980502
MANUAL,,,,,0620250964,,AUTOLAVADO LA QUINTA,CALLE CAM. ALA QUINTA 13 36080 GUANAJUATO,,"S,T,W,R,F,S",,,2023-03-31 17:07:51,2024-10-20 22:28:01,true,Mexico/General,,,21.0212967,-101.27145,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1980488
,,,,,0620221180,,AB. ESTANISLAA,CALLE CENTENARIO 210 37630 OCAMPO,,"S,T,W,R,S",,,,2022-05-19 21:20:07,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1523771
MANUAL,,,,,0620236551,,MA ESTHER SANCHEZ HERNANDEZ,CALLE SAUCITO 2 36155 SILAO DE LA VICTORIA,,"S,T,R,F,S",,,2022-05-18 15:26:31,2022-08-13 23:57:23,true,Mexico/General,,,20.93081697343964,-101.42354750620146,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1747828
MANUAL,,,,,0620250010,,ABARROTES MARES,CALLE LOS ANGELES 12 36120 SILAO DE LA VICTORIA,,"S,M,T,F",,,2023-03-03 19:39:06,2023-03-10 01:05:40,true,Mexico/General,,,20.9471392,-101.4390076,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1977119
,,,,,0620250281,,EL REY DEL SABOR,CALLE CANDIDO NAVARRO 59 36280 SILAO DE LA VICTORIA,,"S,M,T,W,R,F",,,,,true,Mexico/General,,,,,Distribuidora Silao,MX,,,,,,,,false,Default,,,,1978908
MANUAL,,,,,0620234708,,JOSE ISAIAS,CALLE LAS FLORES 5 36273 SILAO DE LA VICTORIA,,"S,M,W,R,F",,,2022-05-21 12:13:52,2024-12-28 02:02:44,true,Mexico/General,,,20.98549486129558,-101.52902913054278,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1748641
MANUAL,,,,,0620250420,,MENUDO DANY,CALLE CARRETERA GTO JUVENTINO 36260 GUANAJUATO,,0,,,2023-03-07 09:33:09,2023-03-07 09:33:09,true,Mexico/General,,,20.9599818,-101.2719994,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01699536,1980814
MANUAL,,,,,0620236208,,MARIA JAZMÍN ALAMILLA VILLEGAS,CALLE CALLE DE ARRIBA 7 36090 GUANAJUATO,,"S,T,W,R,S",,,2022-05-09 11:38:25,2025-03-02 22:54:35,true,Mexico/General,,,21.01117476144576,-101.24601423740388,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1737192
MANUAL,,,,,0620236448,,ARTURO RAMIREZ GRANADOS,CALLE OBREGON 238 36100 SILAO DE LA VICTORIA,,"S,M,T,R,F,S",,,2022-05-12 12:14:46,2024-10-16 00:37:25,true,Mexico/General,,,20.952912356095343,-101.43665063355003,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1743891
MANUAL,,,,,0620236152,,LILIANA MALDONADO BUTANDA,"CALLE CALLE BAJOS DE 3 Y4, SNM 36000 GUANAJUATO",,"S,M,T,W,F,S",,,2022-05-12 12:16:17,2022-06-08 23:44:07,true,Mexico/General,,,21.01627604956931,-101.25366643893359,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1743932
MANUAL,,,,,0620235305,,FRANSISCO SAMUEL CONEJO,BOULEVARD EMILIANO ZAPATA 39 36119 SILAO DE LA VICTORIA,,"S,M,T,W,R,S",,,2022-05-06 07:50:53,2022-05-19 21:20:50,true,Mexico/General,,,20.959865149056434,-101.4243795274706,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1733351
MANUAL,,,,,0620235816,,FONDA DOÑA CLAO,CALLE JOSEFA ORTIZ DE DOMÍNGUE 36119 SILAO DE LA VICTORIA,,"S,M,T,W,R,F",,,2022-05-07 08:51:02,2022-08-24 22:47:40,true,Mexico/General,,,20.96007304131752,-101.41660273075105,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1731051
MANUAL,,,,,0620235814,,MARIA DEL ROSARIO,CALLE EL CAMPO 2 36290 SILAO DE LA VICTORIA,,"S,M,T,W,R,S",,,2022-05-05 08:40:11,2024-10-18 00:16:12,true,Mexico/General,,,20.989858291856773,-101.39650332934254,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1731052
MANUAL,,,,,0620235804,,HAMBURGUESAS LIA,CALLE CEDROS 52 36112 SILAO DE LA VICTORIA,,"S,M,T,R,F,S",,,2022-06-22 15:14:58,2022-12-27 22:53:36,true,Mexico/General,,,20.958555419432194,-101.42987430095674,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1728991
,,,,,0620235309,,EL PEQUEÑO JUAN,CALLE CENSO 19 36100 SILAO DE LA VICTORIA,,"S,M,T,R,F,S",,,,2022-06-07 23:18:11,true,Mexico/General,,,20.94204167,-101.4205733,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1729071
MANUAL,,,,,0620236011,,ALEJANDRO GUZMÁN,CALLE 5 DE MAYO SN 36680 IRAPUATO,,"S,T,R,S",,,2022-05-04 14:19:50,2025-02-17 07:24:13,true,Mexico/General,,,20.829773379250927,-101.34051248431206,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1729072
,,,,,0620248409,,JOSE ANTONIO,CALLE PUENTECILLAS SN 36263 GUANAJUATO,,,,,,2023-01-11 11:25:36,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1959976
,,,,,0620034032,,ALFONSO ACEVES RAMIREZ,"PROLONGACION 5 DE MAYO 120, LL 36110 SILAO DE LA VICTORIA",,"S,M,W,F",,,,2024-09-25 23:25:49,true,,,,20.94538597,-101.4171036,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1145717
,,,,,0610005883,,MIGUEL ANGEL PATLAN LONA,C CAZAO M9 L2 36000 GUANAJUATO,,"S,T,R,S",,,,2022-05-26 23:58:40,true,,,,21.00308222,-101.2926622,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135791
MANUAL,,,,,0620236172,,MARIA ERENDIRA GONZÁLEZ TRUEBA,"CALLE CALLE ALONSO 64 64, SNMS 36000 GUANAJUATO",,"S,M,T,W,F,S",,,2022-05-19 13:16:39,2022-05-30 23:47:28,true,Mexico/General,,,21.01609854115468,-101.25420302152635,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1748649
MANUAL,,,,,0620071005,,LORENZA TORRES ROCHA,MIGUEL HIDALGO 32 36270 SILAO,,"S,T,W,F,S",,,2022-06-20 08:22:28,2023-03-02 04:06:20,true,,,,20.937116959910554,-101.36455178260803,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1139848
